,RunId,iteration,Step,num_agents,avg_degree,tolerance,num_recommended,num_neighbor_conn,radical,schedule_type,Opinion_Clustering_Coefficient,Opinion_Homophily,Opinion_Modularity,Proportion_of_Uniform_Neighbors,Average_Radicalization
3014,274,2,0,50,2,0.5,7,5,True,Sequential,0.016666666666666666,0.3137254901960784,-0.06459054209919265,0.32,0.2719529482492541
3015,274,2,2,50,2,0.5,7,5,True,Sequential,0.5695979148628506,0.7899408284023669,0.0047540789888308975,0.0,0.09199999999999997
3016,274,2,4,50,2,0.5,7,5,True,Sequential,0.9262965793978191,1.0,0.0,1.0,0.09999999999999996
3017,274,2,6,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3018,274,2,8,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3019,274,2,10,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3020,274,2,12,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3021,274,2,14,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3022,274,2,16,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3023,274,2,18,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3024,274,2,20,50,2,0.5,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3025,275,2,0,50,2,0.5,7,5,False,Sequential,0.0,0.30952380952380953,-0.05017006802721091,0.36,0.2913177532625264
3026,275,2,2,50,2,0.5,7,5,False,Sequential,0.8709266461048766,0.9630996309963099,0.0025207309268665337,0.02,0.11799999999999995
3027,275,2,4,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3028,275,2,6,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3029,275,2,8,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3030,275,2,10,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3031,275,2,12,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3032,275,2,14,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3033,275,2,16,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3034,275,2,18,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3035,275,2,20,50,2,0.5,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3036,276,2,0,50,2,0.7,0,1,True,Sequential,0.03333333333333333,0.45161290322580644,0.016519250780437034,0.28,0.2144088092115226
3037,276,2,2,50,2,0.7,0,1,True,Sequential,0.14519047619047623,0.7204968944099379,0.15842367192623744,0.06,0.09399999999999999
3038,276,2,4,50,2,0.7,0,1,True,Sequential,0.2371100011100011,0.632183908045977,0.02113885585942657,0.04,0.07999999999999999
3039,276,2,6,50,2,0.7,0,1,True,Sequential,0.290516578021222,0.6952908587257618,-0.010439606817013385,0.04,0.08199999999999998
3040,276,2,8,50,2,0.7,0,1,True,Sequential,0.3765518848555461,0.6876355748373102,0.007114591028651238,0.0,0.07999999999999999
3041,276,2,10,50,2,0.7,0,1,True,Sequential,0.45978526441528106,0.6167557932263814,0.007700471211009127,0.0,0.07399999999999998
3042,276,2,12,50,2,0.7,0,1,True,Sequential,0.5402033304624939,0.5824508320726173,0.010354274571375555,0.0,0.06799999999999999
3043,276,2,14,50,2,0.7,0,1,True,Sequential,0.6176290956718078,0.5886990801576872,0.024822964458204824,0.0,0.06799999999999999
3044,276,2,16,50,2,0.7,0,1,True,Sequential,0.6981527000651881,0.5493612078977933,0.002708678156965738,0.0,0.06599999999999998
3045,276,2,18,50,2,0.7,0,1,True,Sequential,0.7744629686611462,0.5411030176899063,0.015373229195654509,0.0,0.06199999999999999
3046,276,2,20,50,2,0.7,0,1,True,Sequential,0.8500379439722846,0.5513666352497644,0.00032334832520666823,0.0,0.06599999999999999
3047,277,2,0,50,2,0.7,0,1,False,Sequential,0.0,0.2962962962962963,0.015775034293552842,0.32,0.23442899313156457
3048,277,2,2,50,2,0.7,0,1,False,Sequential,0.13738239538239536,0.6470588235294118,0.012623349993592246,0.02,0.05799999999999999
3049,277,2,4,50,2,0.7,0,1,False,Sequential,0.2250985680985681,0.7312252964426877,0.04980549610211063,0.02,0.041999999999999996
3050,277,2,6,50,2,0.7,0,1,False,Sequential,0.29097465159539476,0.9688385269121813,0.014477284947315247,0.0,0.031999999999999994
3051,277,2,8,50,2,0.7,0,1,False,Sequential,0.3757696350986026,1.0,0.011117933423972506,0.0,0.017999999999999995
3052,277,2,10,50,2,0.7,0,1,False,Sequential,0.4557978955118091,1.0,0.016912517290204033,0.0,0.017999999999999995
3053,277,2,12,50,2,0.7,0,1,False,Sequential,0.5372423064987865,1.0,1.1102230246251565e-16,1.0,0.0
3054,277,2,14,50,2,0.7,0,1,False,Sequential,0.6106376024828649,1.0,0.0,1.0,0.0
3055,277,2,16,50,2,0.7,0,1,False,Sequential,0.6891179899807623,1.0,0.0,1.0,0.0
3056,277,2,18,50,2,0.7,0,1,False,Sequential,0.7657270295914413,1.0,1.1102230246251565e-16,1.0,0.0
3057,277,2,20,50,2,0.7,0,1,False,Sequential,0.8400249206307475,1.0,0.0,1.0,0.0
3058,278,2,0,50,2,0.7,0,5,True,Sequential,0.0,0.32653061224489793,-0.03665139525197836,0.4,0.2318002903253653
3059,278,2,2,50,2,0.7,0,5,True,Sequential,0.4430336707157733,1.0,0.0,1.0,0.13999999999999999
3060,278,2,4,50,2,0.7,0,5,True,Sequential,0.8386563593826734,1.0,0.0,1.0,0.15999999999999998
3061,278,2,6,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.18
3062,278,2,8,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.174
3063,278,2,10,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.16799999999999998
3064,278,2,12,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.16799999999999998
3065,278,2,14,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.16799999999999998
3066,278,2,16,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.16799999999999998
3067,278,2,18,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.16799999999999998
3068,278,2,20,50,2,0.7,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.16799999999999998
3069,279,2,0,50,2,0.7,0,5,False,Sequential,0.04323809523809524,0.3230769230769231,0.021183431952662785,0.3,0.25711387002700625
3070,279,2,2,50,2,0.7,0,5,False,Sequential,0.448911701744319,0.6350626118067979,0.024385482637344386,0.0,0.07399999999999998
3071,279,2,4,50,2,0.7,0,5,False,Sequential,0.8480970617680522,1.0,0.0063344809229937404,0.0,0.041999999999999996
3072,279,2,6,50,2,0.7,0,5,False,Sequential,1.0,0.9615686274509804,0.0007686274509805,0.0,0.09799999999999998
3073,279,2,8,50,2,0.7,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3074,279,2,10,50,2,0.7,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3075,279,2,12,50,2,0.7,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3076,279,2,14,50,2,0.7,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3077,279,2,16,50,2,0.7,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3078,279,2,18,50,2,0.7,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3079,279,2,20,50,2,0.7,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3080,280,2,0,50,2,0.7,1,1,True,Sequential,0.04333333333333333,0.48936170212765956,0.0875961973743776,0.48,0.25377766529273255
3081,280,2,2,50,2,0.7,1,1,True,Sequential,0.197027417027417,0.9297297297297298,0.06562454346238136,0.0,0.05799999999999999
3082,280,2,4,50,2,0.7,1,1,True,Sequential,0.3310985031181559,1.0,-0.0005147416282993466,0.74,0.0019999999999999996
3083,280,2,6,50,2,0.7,1,1,True,Sequential,0.47048693059605506,1.0,0.0,1.0,0.0
3084,280,2,8,50,2,0.7,1,1,True,Sequential,0.6215006801350288,1.0,0.0,1.0,0.0
3085,280,2,10,50,2,0.7,1,1,True,Sequential,0.7801047468565093,1.0,1.1102230246251565e-16,1.0,0.0
3086,280,2,12,50,2,0.7,1,1,True,Sequential,0.9329836419435079,1.0,0.0,1.0,0.0
3087,280,2,14,50,2,0.7,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3088,280,2,16,50,2,0.7,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3089,280,2,18,50,2,0.7,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3090,280,2,20,50,2,0.7,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3091,281,2,0,50,2,0.7,1,1,False,Sequential,0.0,0.32558139534883723,-0.05840995132504059,0.34,0.22306441089143378
3092,281,2,2,50,2,0.7,1,1,False,Sequential,0.18379176379176376,0.6859504132231405,0.00396147804111744,0.1,0.10999999999999999
3093,281,2,4,50,2,0.7,1,1,False,Sequential,0.3442371327689676,0.7737556561085973,0.018191683216969318,0.04,0.09199999999999997
3094,281,2,6,50,2,0.7,1,1,False,Sequential,0.5210056343405551,0.6962616822429907,-0.008657961394008155,0.0,0.08199999999999999
3095,281,2,8,50,2,0.7,1,1,False,Sequential,0.6733625783818593,0.8182897862232779,-0.0011403964094087154,0.0,0.08999999999999997
3096,281,2,10,50,2,0.7,1,1,False,Sequential,0.8291210619834709,1.0,0.0,1.0,0.09999999999999996
3097,281,2,12,50,2,0.7,1,1,False,Sequential,0.9736020433530345,1.0,0.0,1.0,0.09999999999999996
3098,281,2,14,50,2,0.7,1,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3099,281,2,16,50,2,0.7,1,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3100,281,2,18,50,2,0.7,1,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3101,281,2,20,50,2,0.7,1,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3102,282,2,0,50,2,0.7,1,5,True,Sequential,0.0,0.13333333333333333,-0.21135802469135803,0.32,0.24998840879061424
3103,282,2,2,50,2,0.7,1,5,True,Sequential,0.45749703535605074,0.927797833935018,-0.002606576392237609,0.36,0.13399999999999998
3104,282,2,4,50,2,0.7,1,5,True,Sequential,0.8451837848251987,1.0,0.0,1.0,0.09999999999999996
3105,282,2,6,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3106,282,2,8,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3107,282,2,10,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3108,282,2,12,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3109,282,2,14,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3110,282,2,16,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3111,282,2,18,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3112,282,2,20,50,2,0.7,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3113,283,2,0,50,2,0.7,1,5,False,Sequential,0.0,0.43636363636363634,0.013884297520661115,0.38,0.262787812896741
3114,283,2,2,50,2,0.7,1,5,False,Sequential,0.5266446877968239,0.9282442748091603,0.0002552298817085996,0.22,0.09599999999999996
3115,283,2,4,50,2,0.7,1,5,False,Sequential,0.9734752893392371,1.0,0.0,1.0,0.09999999999999996
3116,283,2,6,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3117,283,2,8,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3118,283,2,10,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3119,283,2,12,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3120,283,2,14,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3121,283,2,16,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3122,283,2,18,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3123,283,2,20,50,2,0.7,1,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3124,284,2,0,50,2,0.7,7,1,True,Sequential,0.016666666666666666,0.3111111111111111,0.049382716049382686,0.48,0.25105632705520115
3125,284,2,2,50,2,0.7,7,1,True,Sequential,0.6356293322458471,1.0,1.1102230246251565e-16,1.0,0.0
3126,284,2,4,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3127,284,2,6,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3128,284,2,8,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3129,284,2,10,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3130,284,2,12,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3131,284,2,14,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3132,284,2,16,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3133,284,2,18,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3134,284,2,20,50,2,0.7,7,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3135,285,2,0,50,2,0.7,7,1,False,Sequential,0.0,0.30303030303030304,-0.061065197428833776,0.46,0.25977165100756516
3136,285,2,2,50,2,0.7,7,1,False,Sequential,0.6650889588020759,0.7267230955259976,0.0015352470797408424,0.0,0.08199999999999999
3137,285,2,4,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3138,285,2,6,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3139,285,2,8,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3140,285,2,10,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3141,285,2,12,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3142,285,2,14,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3143,285,2,16,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3144,285,2,18,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3145,285,2,20,50,2,0.7,7,1,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3146,286,2,0,50,2,0.7,7,5,True,Sequential,0.08666666666666666,0.48214285714285715,0.09693877551020413,0.44,0.2516248581232128
3147,286,2,2,50,2,0.7,7,5,True,Sequential,0.7323884121707718,1.0,-0.004261934840466665,0.0,0.013999999999999997
3148,286,2,4,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3149,286,2,6,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3150,286,2,8,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3151,286,2,10,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3152,286,2,12,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3153,286,2,14,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3154,286,2,16,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3155,286,2,18,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3156,286,2,20,50,2,0.7,7,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3157,287,2,0,50,2,0.7,7,5,False,Sequential,0.02666666666666667,0.18,-0.044999999999999984,0.34,0.23631183736505343
3158,287,2,2,50,2,0.7,7,5,False,Sequential,0.9607127059345713,1.0,0.0,1.0,0.09999999999999996
3159,287,2,4,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3160,287,2,6,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3161,287,2,8,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3162,287,2,10,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3163,287,2,12,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3164,287,2,14,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3165,287,2,16,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3166,287,2,18,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3167,287,2,20,50,2,0.7,7,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
3168,288,2,0,50,2,0.9,0,1,True,Sequential,0.0,0.3673469387755102,0.0049979175343606574,0.36,0.22930795098225143
3169,288,2,2,50,2,0.9,0,1,True,Sequential,0.15426984126984128,0.6174496644295302,0.13053466060087382,0.04,0.21799999999999997
3170,288,2,4,50,2,0.9,0,1,True,Sequential,0.2056295926295926,0.5863453815261044,0.013475589103401568,0.02,0.19599999999999998
3171,288,2,6,50,2,0.9,0,1,True,Sequential,0.3009387062885516,0.501432664756447,0.0788704526235417,0.0,0.16399999999999998
3172,288,2,8,50,2,0.9,0,1,True,Sequential,0.36183920346714793,0.5991091314031181,0.03148049860863783,0.0,0.16800000000000004
3173,288,2,10,50,2,0.9,0,1,True,Sequential,0.4364425696352873,0.7158469945355191,0.017538097086605555,0.0,0.15600000000000003
3174,288,2,12,50,2,0.9,0,1,True,Sequential,0.5176026956440751,1.0,0.010338294543460268,0.0,0.1
3175,288,2,14,50,2,0.9,0,1,True,Sequential,0.5974772769314483,1.0,0.02201332974451025,0.0,0.10400000000000001
3176,288,2,16,50,2,0.9,0,1,True,Sequential,0.6766831151868027,1.0,0.003514146068054849,0.0,0.07200000000000001
3177,288,2,18,50,2,0.9,0,1,True,Sequential,0.756669010132532,1.0,0.008943472192458227,0.0,0.033999999999999996
3178,288,2,20,50,2,0.9,0,1,True,Sequential,0.834984681995602,1.0,0.0015953275215125978,0.0,0.013999999999999999
3179,289,2,0,50,2,0.9,0,1,False,Sequential,0.048,0.45614035087719296,0.07510003077870112,0.38,0.21576288823740206
3180,289,2,2,50,2,0.9,0,1,False,Sequential,0.16134920634920635,0.49044585987261147,0.10432471905553978,0.06,0.192
3181,289,2,4,50,2,0.9,0,1,False,Sequential,0.2061363081363081,0.708171206225681,0.062355221123711155,0.0,0.114
3182,289,2,6,50,2,0.9,0,1,False,Sequential,0.2986892275251409,0.6162464985994398,0.030019851077685927,0.0,0.10799999999999998
3183,289,2,8,50,2,0.9,0,1,False,Sequential,0.36812412472139217,0.5842450765864332,0.03221226819376678,0.0,0.134
3184,289,2,10,50,2,0.9,0,1,False,Sequential,0.4475037138285192,0.8850987432675045,-0.00027075026833282096,0.2,0.17399999999999996
3185,289,2,12,50,2,0.9,0,1,False,Sequential,0.5293683549654636,0.6057838660578386,-0.006974416713579734,0.0,0.12
3186,289,2,14,50,2,0.9,0,1,False,Sequential,0.6139407609758801,0.7701453104359313,0.007165181337023509,0.0,0.134
3187,289,2,16,50,2,0.9,0,1,False,Sequential,0.689266875529616,0.7899649941656943,-0.0038940756948405396,0.0,0.142
3188,289,2,18,50,2,0.9,0,1,False,Sequential,0.7663562666400822,0.5684430512016719,0.014615400573675302,0.0,0.10800000000000001
3189,289,2,20,50,2,0.9,0,1,False,Sequential,0.8444479182626374,0.5581835383159887,0.007056171005747167,0.0,0.08799999999999997
3190,290,2,0,50,2,0.9,0,5,True,Sequential,0.025333333333333336,0.32653061224489793,0.008329862557267781,0.38,0.24801613829661717
3191,290,2,2,50,2,0.9,0,5,True,Sequential,0.4385752977909659,0.9562841530054644,0.02060212142627267,0.0,0.20999999999999996
3192,290,2,4,50,2,0.9,0,5,True,Sequential,0.8398065865446437,1.0,0.0024495615689189044,0.0,0.18199999999999997
3193,290,2,6,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3194,290,2,8,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3195,290,2,10,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3196,290,2,12,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3197,290,2,14,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3198,290,2,16,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3199,290,2,18,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3200,290,2,20,50,2,0.9,0,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.19999999999999996
3201,291,2,0,50,2,0.9,0,5,False,Sequential,0.028666666666666667,0.2553191489361702,-0.10140334993209599,0.4,0.26007767933291775
3202,291,2,2,50,2,0.9,0,5,False,Sequential,0.4401004050048115,0.6220183486238532,0.01931823920545407,0.0,0.142
3203,291,2,4,50,2,0.9,0,5,False,Sequential,0.8373958450307657,1.0,0.010035942400586056,0.0,0.064
3204,291,2,6,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3205,291,2,8,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3206,291,2,10,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3207,291,2,12,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3208,291,2,14,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3209,291,2,16,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3210,291,2,18,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3211,291,2,20,50,2,0.9,0,5,False,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3212,292,2,0,50,2,0.9,1,1,True,Sequential,0.04666666666666667,0.38461538461538464,-0.006656804733727761,0.4,0.25765908938576926
3213,292,2,2,50,2,0.9,1,1,True,Sequential,0.1863611943611943,1.0,0.03539334042242653,0.18,0.036
3214,292,2,4,50,2,0.9,1,1,True,Sequential,0.3447965749420858,1.0,0.0,1.0,0.0
3215,292,2,6,50,2,0.9,1,1,True,Sequential,0.4985451906886756,1.0,0.0,1.0,0.0
3216,292,2,8,50,2,0.9,1,1,True,Sequential,0.6612170547716218,1.0,0.0,1.0,0.0
3217,292,2,10,50,2,0.9,1,1,True,Sequential,0.8169403002666737,1.0,0.0,1.0,0.0
3218,292,2,12,50,2,0.9,1,1,True,Sequential,0.9644731593128079,1.0,0.0,1.0,0.0
3219,292,2,14,50,2,0.9,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3220,292,2,16,50,2,0.9,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3221,292,2,18,50,2,0.9,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3222,292,2,20,50,2,0.9,1,1,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.0
3223,293,2,0,50,2,0.9,1,1,False,Sequential,0.012,0.2608695652173913,-0.043714555765595464,0.34,0.25262808543316806
3224,293,2,2,50,2,0.9,1,1,False,Sequential,0.1997900987900988,0.5795918367346938,0.07146189087880049,0.02,0.176
3225,293,2,4,50,2,0.9,1,1,False,Sequential,0.37661657544232585,0.6606741573033708,0.02834238101249846,0.0,0.13399999999999998
3226,293,2,6,50,2,0.9,1,1,False,Sequential,0.5303056318119878,0.6961240310077519,0.027527191875488327,0.0,0.08
3227,293,2,8,50,2,0.9,1,1,False,Sequential,0.6843731330223161,0.5420118343195266,0.009564791148769264,0.0,0.096
3228,293,2,10,50,2,0.9,1,1,False,Sequential,0.8336200165155416,1.0,0.009548774066527717,0.0,0.048
3229,293,2,12,50,2,0.9,1,1,False,Sequential,0.9741756003224336,0.6650446066504461,0.004810598511204127,0.0,0.13799999999999998
3230,293,2,14,50,2,0.9,1,1,False,Sequential,1.0,0.855686274509804,0.002886274509804044,0.0,0.17600000000000002
3231,293,2,16,50,2,0.9,1,1,False,Sequential,1.0,0.855686274509804,0.002886274509804044,0.0,0.21600000000000003
3232,293,2,18,50,2,0.9,1,1,False,Sequential,1.0,0.855686274509804,0.002886274509804044,0.0,0.22
3233,293,2,20,50,2,0.9,1,1,False,Sequential,1.0,0.855686274509804,0.002886274509804044,0.0,0.22
3234,294,2,0,50,2,0.9,1,5,True,Sequential,0.033428571428571426,0.3333333333333333,-0.02431342907533393,0.3,0.2305729048030757
3235,294,2,2,50,2,0.9,1,5,True,Sequential,0.47390591260143017,0.6256410256410256,0.031106728029804912,0.0,0.28200000000000003
3236,294,2,4,50,2,0.9,1,5,True,Sequential,0.8662668470031317,1.0,0.0,1.0,0.3999999999999999
3237,294,2,6,50,2,0.9,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.3999999999999999
3238,294,2,8,50,2,0.9,1,5,True,Sequential,1.0,1.0,1.1102230246251565e-16,1.0,0.3999999999999999
